X,Y,K,U,Th,TC
6400,5150,11.28044,-6.48746,1.86604,25.98046
6450,5150,7.54949,-5.3238,1.76858,29.66309
6500,5150,5.10053,-3.94505,1.7271,31.11857
6550,5150,3.52826,-2.94973,0.89452,34.0402
6600,5150,1.87561,-1.99799,-0.72746,41.92976
6650,5150,0.13113,0.01434,-0.56612,56.31789
6700,5150,-0.77973,1.59277,-0.20095,82.40521
6750,5150,-0.54204,3.06939,0.03631,110.726
6800,5150,0.65697,4.14761,0.01124,132.06112
6850,5150,1.86982,2.99546,0.41042,134.9545
6900,5150,1.29816,3.01834,1.0904,128.76034
6950,5150,-1.24013,3.64292,2.10128,122.41417
7000,5150,-4.05362,4.15105,2.83002,117.76014
7050,5150,-3.76617,3.495,1.75964,111.99441
7100,5150,-1.91238,0.85751,0.87597,127.9254
7150,5150,0.63247,-1.35865,0.13535,164.04499
7200,5150,3.18667,-2.75624,0.03569,212.59916
7250,5150,5.63694,-2.99145,0.82803,262.01113
7300,5150,7.72066,1.74843,4.52446,414.98777
7350,5150,9.96514,8.09798,9.83933,604.41809
7400,5150,12.99683,14.91714,16.29196,806.32804
8550,5150,24.24479,11.94316,16.40014,796.94829
8600,5150,19.14087,9.51795,14.88638,694.30302
8650,5150,18.30117,7.89806,12.54704,634.15101
8700,5150,24.43492,7.48674,10.77842,640.00976
8750,5150,31.64367,9.93727,13.43739,724.13964
8800,5150,39.2815,13.03253,15.41271,827.87723
0,5100,5.64544,-1.4946,0.93523,224.07654
50,5100,5.45544,-1.45649,0.33997,225.98515
100,5100,6.05819,-1.80725,0.19311,229.73574
150,5100,6.42488,-1.45388,0.85244,239.42536
200,5100,5.63835,-0.25254,1.65782,258.938
250,5100,6.92549,0.89594,2.70335,277.10103
300,5100,9.14272,6.03162,3.85305,339.88548
350,5100,11.81422,11.79258,5.31311,422.62137
400,5100,13.16642,14.71863,6.74049,487.0551
450,5100,15.76173,11.03972,6.37862,444.36452
500,5100,16.09214,7.67998,5.92223,383.04198
550,5100,15.19264,5.28364,6.29387,328.51278
600,5100,13.77376,3.47249,6.8064,305.9237
650,5100,15.02943,4.24178,7.0444,374.93622
700,5100,24.19585,9.03672,11.08089,555.25724
750,5100,32.69296,14.54931,14.67638,740.16139
2050,5100,35.72261,16.46092,14.72058,890.96362
2100,5100,23.87757,10.72249,13.28258,741.04646
2150,5100,5.44133,3.96792,11.55732,519.97349
2200,5100,-12.2589,-1.12917,11.70543,299.84287
2250,5100,-22.55424,-4.24288,12.95956,137.00936
2300,5100,-18.84116,-0.97658,9.17805,145.09129
2350,5100,-13.85647,-0.53632,3.32335,122.03088
2400,5100,-7.98883,-1.38412,0.72935,78.60461
2450,5100,-1.8683,-1.99847,0.73044,33.04296
2500,5100,-0.07258,-0.87256,0.0078,7.07799
2550,5100,0.83158,0.29328,-0.13682,-2.8776
2600,5100,0.63422,1.32063,-0.2561,2.24574
2650,5100,0.77308,1.53439,-0.96781,13.55957
2700,5100,1.87032,1.24777,-3.21742,16.93473
2750,5100,2.32789,-0.78299,-2.89427,14.17432
2800,5100,3.12867,-2.27315,-2.16695,9.87815
2850,5100,4.2282,-2.86368,-1.79781,5.13219
2900,5100,5.63481,-3.24605,-1.76437,-0.08813
2950,5100,3.4347,-2.65696,-0.59404,-6.88391
3000,5100,1.2386,-2.82248,0.99231,-7.23726
3050,5100,-0.62129,-3.56938,2.70322,-0.08819
3100,5100,-1.88773,-4.24306,3.72843,12.90589
3150,5100,-1.17016,-3.25908,1.69628,20.94182
3200,5100,1.66543,-1.83603,-0.96464,29.41008
3250,5100,7.26635,-0.44552,-3.16145,38.5897
3300,5100,13.15902,0.24701,-4.45769,38.95355
3350,5100,7.10728,-1.09865,-3.82481,20.3358
3400,5100,2.81285,-1.681,-3.30773,10.70868
3450,5100,0.12705,-2.28667,-2.58929,7.64585
3500,5100,-1.13481,-2.17441,-1.77547,9.70286
3550,5100,0.04164,-0.87404,-1.02604,9.06487
3600,5100,3.04072,0.08604,-1.72015,31.51882
3650,5100,6.36374,2.05813,-3.04524,70.03902
3700,5100,9.14965,4.99233,-4.13064,110.50506
3750,5100,9.38855,7.98454,-5.08396,132.94271
3800,5100,6.96889,3.76916,-2.19695,140.28811
3850,5100,2.90007,-0.31672,0.53493,140.59052
3900,5100,3.14983,-3.39327,2.34572,138.76738
3950,5100,11.27849,-6.73376,2.17624,121.01695
4000,5100,6.02595,-4.13411,1.44307,114.24288
4050,5100,2.94262,-1.7538,-0.02611,112.06215
4100,5100,0.30886,-0.17566,-1.07805,109.78716
4150,5100,-3.76341,0.24944,-0.93435,101.97377
4200,5100,-2.10861,-1.05144,-0.00595,83.62371
4250,5100,-1.4932,-2.79213,1.07558,61.24282
4300,5100,-1.17367,-4.76408,1.5249,41.00487
4350,5100,-0.00929,-6.23706,0.20344,26.92183
4400,5100,-3.05361,-4.11989,-0.83293,20.07512
4450,5100,-4.49935,-2.20129,-2.36899,13.51139
4500,5100,-4.34763,-1.07864,-3.85136,4.02641
4550,5100,-3.75088,-0.99814,-4.66083,-8.93622
4600,5100,-3.14709,-1.89291,-4.0371,-14.75305
4650,5100,-1.28473,-2.82203,-2.45283,-12.05671
4700,5100,0.98749,-3.76037,-0.73704,-6.64317
4750,5100,1.88177,-4.49225,0.51901,-2.01794
4800,5100,-2.75006,-4.73915,1.01031,-6.02009
4850,5100,-2.67977,-4.86912,0.85951,6.01873
4900,5100,-1.0885,-4.74083,0.33286,20.89888
4950,5100,0.33779,-4.48119,-0.14696,28.49766
5000,5100,1.8779,-4.73602,-0.00082,21.04526
5050,5100,2.64895,-4.79452,0.3097,19.4521
5100,5100,3.17214,-5.37556,-0.13633,9.74115
5150,5100,3.76472,-6.73838,-0.82732,-6.01146
5200,5100,2.46641,-5.78996,0.20925,10.97898
5250,5100,2.07644,-4.94496,-0.69216,20.48273
5300,5100,2.58711,-4.4984,-1.90212,27.25104
5350,5100,3.07366,-4.18792,-2.56247,39.61581
5400,5100,1.88097,-3.48945,-1.65808,64.05629
5450,5100,-0.11006,-2.60059,-1.08297,44.71653
5500,5100,-0.59598,-2.48132,-0.57606,19.92079
5550,5100,0.71594,-2.9677,-0.35216,-0.96212
5600,5100,3.75806,-2.99287,-0.93371,-14.00343
5650,5100,2.21583,-2.4395,-0.79202,-0.2284
5700,5100,0.74134,-1.80781,-1.06266,8.62123
5750,5100,-0.20794,-1.60101,-1.54077,12.09702
5800,5100,-0.00318,-1.99697,-2.17816,13.95537
5850,5100,-2.11422,-1.63026,-1.5567,17.88256
5900,5100,-3.45163,-1.27929,-1.01693,20.54523
5950,5100,-3.60729,-1.1858,-0.60496,21.97146
6000,5100,-1.88374,-1.4973,-0.31255,22.96313
6050,5100,-3.54166,-0.67626,-1.42398,21.86352
6100,5100,-2.83304,-1.5228,-1.7597,18.90703
6150,5100,-0.797,-2.68998,-1.45475,18.88365
6200,5100,1.88409,-3.74224,-0.93121,23.02583
6250,5100,4.03648,-5.45916,0.15091,5.81529
6300,5100,4.86939,-6.04969,0.85737,7.96871
6350,5100,4.23919,-5.64551,1.18534,23.36678
6400,5100,1.8801,-4.74412,1.34755,40.9304
6450,5100,0.11427,-3.40254,0.0717,35.84467
6500,5100,0.30165,-1.88242,-0.17659,35.29481
6550,5100,0.77653,-0.61389,-0.58288,39.18441
6600,5100,0.57889,0.46868,-1.7745,46.44088
6650,5100,-0.01232,1.99844,-1.87094,57.95179
6700,5100,0.6095,2.00838,-0.70965,85.84708
6750,5100,2.16358,2.0007,0.45793,113.76196
6800,5100,4.35409,1.58928,1.42675,132.23953
6850,5100,5.92333,0.60444,2.23332,134.51186
6900,5100,3.8467,1.05009,2.36458,124.21487
6950,5100,0.72868,1.76361,2.65783,112.73467
7000,5100,-2.27358,1.75795,3.01693,101.80819
7050,5100,-3.76568,0.49887,3.00371,92.95619
7100,5100,0.9169,-0.48968,0.6977,109.03349
7150,5100,3.72645,-1.49808,-0.64912,146.28901
7200,5100,5.54794,-2.13269,-1.12203,201.58965
7250,5100,7.51621,-1.49774,-0.83083,275.95614
7300,5100,7.52177,1.69116,2.60376,389.18392
7350,5100,8.92944,6.68239,6.82579,540.63824
7400,5100,12.1351,12.55461,11.22817,708.37958
8600,5100,20.62281,9.12664,16.24418,703.70124
8650,5100,15.26658,6.67352,13.5398,620.3059
8700,5100,13.15505,5.48809,11.60767,591.96216
8750,5100,20.20296,6.98963,12.20007,623.49643
8800,5100,27.75247,9.93708,12.70168,693.45165
8850,5100,32.39427,12.71259,11.59789,767.16382
8900,5100,35.72666,14.96846,9.95406,844.06396
8950,5100,44.65805,15.31464,13.5767,970.44747
0,5050,3.76551,-0.25007,-2.17452,179.03186
50,5050,3.3492,-2.16211,-1.90247,173.87281
100,5050,2.45052,-3.18857,-1.12595,175.04724
150,5050,1.11233,-3.54378,0.04434,180.61815
200,5050,-0.44272,-3.99179,1.20029,186.8597
250,5050,-0.01063,-4.48843,2.17241,187.95057
300,5050,4.03977,0.53166,2.86099,240.13818
350,5050,9.45903,4.9212,3.15373,296.57118
400,5050,15.04705,5.2366,2.5944,332.01984
450,5050,15.11614,5.36749,4.633,339.39017
500,5050,16.26349,5.94003,5.47363,344.06298
550,5050,17.13209,6.06768,6.73438,358.1625
600,5050,17.49318,5.92366,8.39257,396.90991
650,5050,20.26465,6.9638,10.60098,497.16725
700,5050,35.07279,12.85543,14.66617,721.23604
2050,5050,34.25911,10.34415,14.00231,759.77936
2100,5050,24.43496,5.48958,12.43695,615.9863
2150,5050,4.89707,1.17448,10.23747,404.70011
2200,5050,-11.76186,-0.8287,10.02299,241.49235
2250,5050,-20.15131,-0.22779,10.26067,159.0903
2300,5050,-16.92256,3.24623,8.18791,185.03216
2350,5050,-13.07189,1.97757,1.82117,131.99465
2400,5050,-6.04291,-0.63861,-1.25798,75.76977
2450,5050,0.91534,-2.12743,-1.3201,28.67749
2500,5050,4.69907,-1.99495,-1.60706,-2.49463
2550,5050,7.12793,-1.51206,-1.45851,-15.30053
2600,5050,6.59583,-0.44204,-1.76082,-9.90459
2650,5050,5.42408,-0.15249,-2.56307,1.83177
2700,5050,4.62638,-0.41204,-3.77441,10.17898
2750,5050,4.24223,-1.52915,-3.23904,12.89444
2800,5050,4.41314,-2.28193,-2.49745,12.46714
2850,5050,5.03277,-2.71591,-2.09277,9.71149
2900,5050,5.4969,-2.79824,-2.16273,4.47005
2950,5050,3.83542,-2.49548,-1.77868,-3.17556
3000,5050,1.07128,-2.41288,-0.40755,-3.62644
3050,5050,-1.37724,-2.61677,0.59953,-1.70224
3100,5050,-3.00138,-2.54696,0.56056,0.77902
3150,5050,-2.46435,-2.32605,-0.42006,1.11931
3200,5050,-0.28477,-1.44953,-1.74569,12.02169
3250,5050,3.5629,-0.23426,-3.11346,26.35584
3300,5050,5.89528,0.22932,-3.98226,31.05492
3350,5050,1.87416,-1.24359,-3.73407,18.01648
3400,5050,0.65948,-1.2117,-3.83786,18.48292
3450,5050,0.21273,-1.77749,-3.61853,11.85378
3500,5050,0.57313,-1.49024,-2.93117,3.01801
3550,5050,1.88551,0.50375,-1.75982,-1.88002
3600,5050,6.02957,0.34008,-2.41304,26.53001
3650,5050,10.90158,1.16993,-2.57724,69.96092
3700,5050,17.61724,1.97683,-1.15063,117.1187
3750,5050,24.4303,1.74592,1.75821,155.92309
3800,5050,16.54116,0.57415,0.78412,141.97433
3850,5050,7.66568,-0.86402,1.01566,125.79302
3900,5050,0.76462,-1.66997,2.36717,113.47159
3950,5050,-3.76244,-1.74749,4.76722,104.96107
4000,5050,-0.58695,-2.12622,1.76824,89.75288
4050,5050,0.77532,-1.18549,0.06708,96.40109
4100,5050,0.25788,1.06611,-0.65405,117.01286
4150,5050,-0.00092,3.24115,-0.82967,137.96296
4200,5050,0.0916,0.2909,-0.49547,107.76061
4250,5050,-0.3627,-2.44165,0.45715,72.56031
4300,5050,-1.89939,-4.9883,1.28124,40.46972
4350,5050,-3.91757,-6.34186,1.13647,17.06548
4400,5050,-6.59815,-4.30428,-0.092,10.22352
4450,5050,-7.7522,-2.04209,-2.02163,2.93479
4500,5050,-7.8476,-0.53075,-3.83947,-7.84199
4550,5050,-7.73242,-0.10105,-4.72611,-20.15501
4600,5050,-7.51959,-0.99337,-4.14612,-27.92468
4650,5050,-5.02459,-2.00738,-2.06471,-21.21791
4700,5050,-3.4017,-3.2339,0.13462,-15.03663
4750,5050,-4.47298,-4.09938,1.62371,-15.02913
4800,5050,-9.40619,-4.48696,2.38157,-22.99263
4850,5050,-5.42463,-4.83029,2.01182,-4.32831
4900,5050,-1.7535,-4.86261,1.60709,14.63454
4950,5050,1.17642,-4.73385,1.57566,29.09275
5000,5050,3.75815,-4.73879,2.07241,38.00224
5050,5050,3.13771,-5.42074,1.81536,20.88092
5100,5050,2.45973,-6.17005,1.14735,2.56089
5150,5050,1.57074,-6.68935,0.75946,-10.59148
5200,5050,-0.005,-5.73586,1.86378,-0.00903
5250,5050,-0.33445,-4.07343,-0.30611,10.43244
5300,5050,0.02493,-3.06339,-1.71907,20.88287
5350,5050,-0.08493,-2.21373,-2.17223,32.47638
5400,5050,-1.87909,-1.24706,-1.55449,43.01074
5450,5050,-2.83731,-0.49977,-1.09329,38.38222
5500,5050,-2.97098,-0.9181,-0.35546,26.01945
5550,5050,-2.9161,-1.85886,0.53727,15.37712
5600,5050,-3.76348,-2.497,1.34606,11.93504
5650,5050,-1.38313,-2.43883,0.13986,15.06715
5700,5050,-1.65258,-2.1159,-0.5832,16.28438
5750,5050,-4.06616,-1.90687,-0.80691,12.76205
5800,5050,-7.52322,-1.75028,-0.62336,7.90982
5850,5050,-5.09473,-1.87423,-0.98363,15.62312
5900,5050,-5.15025,-1.3147,-1.30486,16.05889
5950,5050,-6.93753,-0.76622,-1.64043,12.08153
6000,5050,-9.4041,-0.25266,-2.17859,6.91681
6050,5050,-8.27244,1.23483,-2.66283,10.85972
6100,5050,-5.39419,-0.62243,-1.75667,9.99735
6150,5050,-2.42252,-3.53486,-0.02748,5.43317
6200,5050,0.00425,-5.99011,1.76392,-4.01697
6250,5050,2.7951,-7.17083,1.51629,-21.33597
6300,5050,2.47172,-6.17643,0.79663,-10.12874
6350,5050,0.29377,-4.45121,-0.24971,10.43452
6400,5050,-3.03232,-2.86296,-1.46274,26.96768
6450,5050,-5.64788,-1.24655,-3.00937,28.95265
6500,5050,-3.07942,0.27369,-2.17669,37.19305
6550,5050,-0.60587,1.2165,-1.63845,47.89136
6600,5050,0.86973,1.72714,-1.64056,60.31311
6650,5050,1.38134,1.92297,-1.47349,75.05073
6700,5050,2.6102,1.8551,-0.33584,100.68027
6750,5050,4.43253,1.35726,1.16162,125.40889
6800,5050,7.0216,0.36194,2.42074,140.774
6850,5050,9.40779,-0.99637,3.42401,140.08313
6900,5050,5.57263,-0.24323,2.68173,121.95551
6950,5050,3.17145,0.40829,2.05618,108.49957
7000,5050,2.3454,0.25546,1.25231,98.06053
7050,5050,3.75477,-0.50157,-0.10586,92.91792
7100,5050,8.21779,-1.26655,-1.43873,96.21434
7150,5050,8.02749,-1.53833,-1.64112,131.03246
7200,5050,6.50102,-1.43473,-0.94786,192.09942
7250,5050,5.63552,-0.75243,0.62005,275.90103
7300,5050,6.73826,1.32815,2.19947,364.31512
7350,5050,10.38138,5.00851,5.10757,499.14377
7400,5050,17.05282,9.89884,8.84508,670.2874
7450,5050,27.34109,15.59589,13.75251,863.76399
8600,5050,23.90609,9.00164,18.37249,756.57691
8650,5050,16.23903,5.46012,15.54294,641.84746
8700,5050,11.27514,2.24211,13.47351,549.91459
8750,5050,15.19383,4.19228,13.03366,560.70024
8800,5050,21.36004,7.04046,12.45197,610.91161
8850,5050,26.95089,9.31264,11.58023,679.76055
8900,5050,31.96543,10.22578,11.50836,763.00744
8950,5050,40.38059,12.66352,13.88166,887.3135
0,5000,1.88549,-3.74528,-1.96725,150.98711
50,5000,1.74447,-4.46911,-2.21065,144.76122
100,5000,0.62908,-4.35607,-1.12229,143.75787
150,5000,-0.85921,-4.11385,0.44371,150.08791
200,5000,-2.27708,-4.34083,1.67912,158.81175
250,5000,-2.32773,-4.16594,2.57724,167.10971
300,5000,0.22345,-0.85041,2.63267,186.95387
350,5000,4.51627,2.21467,2.57311,215.88411
400,5000,8.57847,2.38836,2.34959,242.40359
450,5000,11.28004,2.74748,4.56104,278.05605
500,5000,17.43445,6.02123,5.59002,359.07432
550,5000,24.10678,8.72203,7.80134,463.4405
600,5000,28.6787,10.00064,10.65676,577.65008
650,5000,31.96598,10.22849,13.89276,700.05554
2000,5000,39.51492,12.92706,15.64003,809.14807
2050,5000,28.93565,6.14531,10.37092,565.19633
2100,5000,18.79489,-0.00159,6.11373,347.93672
2150,5000,2.58381,-0.6257,5.38917,237.95694
2200,5000,-11.32397,0.5282,4.87635,161.55815
2250,5000,-20.61098,4.15938,2.33977,126.43045
2300,5000,-24.44313,9.23046,-3.6294,129.98118
2350,5000,-14.35712,4.44132,-4.16719,101.49275
2400,5000,-4.30117,0.13311,-3.45651,63.81154
2450,5000,3.07195,-1.67919,-1.22589,32.1521
2500,5000,7.5148,-1.74973,0.93073,10.90457
2550,5000,12.79581,-3.68245,-1.51141,-19.6268
2600,5000,11.19921,-2.81637,-2.56457,-16.68968
2650,5000,8.16479,-2.13085,-3.11793,-5.45124
2700,5000,5.64592,-1.99616,-3.72921,5.03745
2750,5000,4.40257,-1.42714,-3.16923,12.69234
2800,5000,3.7915,-1.37159,-2.42116,16.74901
2850,5000,3.45932,-1.50738,-1.80754,17.84276
2900,5000,2.95162,-1.37933,-1.84699,15.15368
2950,5000,1.88344,-1.24288,-2.27898,6.0979
3000,5000,-0.39491,-1.3172,-1.25852,4.38087
3050,5000,-2.23368,-1.43046,-1.09462,-1.18
3100,5000,-3.75199,-1.00112,-1.96622,-7.99291
3150,5000,-3.27947,-1.87744,-2.052,-20.30065
3200,5000,-2.41871,-1.26453,-2.08704,-2.32752
3250,5000,-1.33791,0.43683,-2.47466,25.06904
3300,5000,-0.62503,2.55666,-3.33062,49.87458
3350,5000,-0.00289,4.24275,-4.87311,69.00896
3400,5000,-2.05497,0.84436,-3.88295,46.86885
3450,5000,-1.18629,-2.17832,-4.02454,24.19335
3500,5000,1.0029,-3.97088,-4.38771,4.71938
3550,5000,3.76486,-4.48838,-4.35157,-3.9317
3600,5000,6.13694,-2.99485,-4.12886,14.67993
3650,5000,8.39217,-1.50388,-3.65336,48.47882
3700,5000,12.24644,-0.9483,-2.57773,82.24267
3750,5000,16.91218,-2.24766,-1.3508,100.90134
3800,5000,11.88475,-1.42921,-1.33084,97.82984
3850,5000,5.06202,-1.0474,-2.11561,81.1763
3900,5000,-2.59278,0.09492,-3.8451,58.2575
3950,5000,-9.4033,1.74205,-6.53191,33.90677
4000,5000,-1.90988,-1.53199,-3.78846,32.25106
4050,5000,1.47994,-2.53294,-2.14972,55.41146
4100,5000,0.55816,-1.12844,-1.1015,86.27324
4150,5000,-1.87806,0.49532,-0.20656,104.95608
4200,5000,3.08409,-1.50734,-1.54515,100.70211
4250,5000,2.33628,-2.7523,-0.6727,74.35874
4300,5000,-2.00205,-4.26254,0.91706,40.19855
4350,5000,-7.51305,-5.23981,2.07602,11.03398
4400,5000,-9.98679,-2.75318,0.94609,11.39754
4450,5000,-9.82475,-0.88701,-1.54894,3.82739
4500,5000,-8.93397,0.40844,-3.47933,-5.92181
4550,5000,-8.17759,1.22713,-4.22351,-14.22231
4600,5000,-7.5208,1.49809,-3.83568,-19.98512
4650,5000,-4.89821,-0.92531,-1.59345,-13.23962
4700,5000,-2.96883,-2.87414,0.39096,-7.80841
4750,5000,-2.14625,-4.03415,1.60308,-4.86234
4800,5000,-1.88667,-4.48969,1.65575,-3.04019
4850,5000,-1.74045,-4.9115,2.00979,4.90379
4900,5000,-0.46384,-5.08536,2.0937,14.99634
4950,5000,0.5535,-5.17363,2.46612,21.46823
5000,5000,-0.00156,-5.24045,3.00541,17.95992
5050,5000,1.0788,-5.53452,2.76918,17.28355
5100,5000,0.38701,-5.39384,1.40831,6.54041
5150,5000,-1.49196,-4.23389,-0.531,-3.47157
5200,5000,-3.76708,-1.74782,-2.38711,-2.07916
5250,5000,-3.58477,-1.79671,-2.24517,4.79654
5300,5000,-2.67402,-1.65588,-2.22592,12.29965
5350,5000,-1.90015,-0.73613,-2.12543,19.37318
5400,5000,-1.87919,0.74591,-1.76189,24.96578
5450,5000,-4.87085,1.38582,-1.225,27.70138
5500,5000,-4.24727,0.17852,-0.49367,27.52751
5550,5000,-2.82829,-1.2692,0.1431,29.48944
5600,5000,-1.8552,-2.10162,0.38229,34.49876
5650,5000,0.11538,-2.38057,-0.47773,37.87852
5700,5000,-0.46945,-2.28889,-0.82204,33.82822
5750,5000,-2.39677,-2.33341,-0.87797,25.3379
5800,5000,-3.76735,-2.41865,-0.90581,19.47671
5850,5000,-1.89102,-2.49339,-1.24848,22.9368
5900,5000,-3.28164,-1.33963,-1.8183,16.48636
5950,5000,-6.05375,0.21072,-2.46848,9.77847
6000,5000,-8.8445,2.21908,-3.36953,5.79911
6050,5000,-9.41207,4.49244,-4.04769,7.94304
6100,5000,-6.04671,0.79842,-2.16612,3.81245
6150,5000,-3.0514,-3.21519,0.21449,-4.86269
6200,5000,-0.65337,-6.18825,2.04118,-21.4731
6250,5000,1.87678,-7.73105,1.96819,-44.98741
6300,5000,0.45003,-5.57997,0.61203,-20.93356
6350,5000,-1.54467,-3.21646,-1.3618,2.32763
6400,5000,-3.46877,-1.16635,-3.44608,18.60364
6450,5000,-4.22125,0.65103,-4.95616,28.54173
6500,5000,-2.45128,1.91297,-3.6251,42.28412
6550,5000,0.3114,2.55646,-2.15026,61.05841
6600,5000,2.80466,2.59418,-1.44218,82.2086
6650,5000,3.76539,1.99799,-1.13795,101.078
6700,5000,4.53965,2.32517,0.04781,125.38999
6750,5000,5.02919,2.1151,1.49264,147.13602
6800,5000,5.76778,1.71374,2.22324,161.29725
6850,5000,5.64787,1.49533,1.97278,159.03615
6900,5000,2.73461,0.71301,1.63607,128.14172
6950,5000,3.42976,0.41197,1.03133,116.20714
7000,5000,5.7255,-0.31395,-0.09397,102.64148
7050,5000,9.76272,-1.36392,-1.69976,87.1574
7100,5000,15.02751,-1.99293,-3.11487,79.95163
7150,5000,10.67082,-1.51687,-2.45394,112.00774
7200,5000,6.45516,-0.96163,-1.32594,166.15531
7250,5000,4.45723,-0.58357,0.01234,233.98532
7300,5000,5.80525,0.43156,1.21096,314.17248
7350,5000,11.57082,2.89853,3.79848,451.10796
7400,5000,21.14583,6.8093,7.25054,632.06254
7450,5000,33.85173,11.97135,11.7183,839.04427
8650,5000,21.79653,7.51304,17.67813,762.06434
8700,5000,15.79394,4.39279,15.32739,633.73649
8750,5000,15.73073,4.26559,14.64399,581.398
8800,5000,20.12079,6.64678,13.07561,596.22905
8850,5000,26.11062,9.20105,11.94205,655.98211
8900,5000,32.27311,10.70474,11.90492,742.24143
8950,5000,39.47644,12.47604,13.78518,849.02302
0,4950,2.14957,-4.60472,-1.07558,143.39487
50,4950,1.87774,-5.48621,-1.7631,140.01475
100,4950,0.82636,-4.18537,-0.39392,142.66944
150,4950,-0.09604,-3.0692,1.09039,158.05335
200,4950,-1.1071,-2.57309,2.17795,177.07891
250,4950,-1.87387,-2.24382,2.90499,195.06774
300,4950,-1.27734,-0.46418,2.14614,194.09803
350,4950,1.72139,2.03229,1.85522,214.65936
400,4950,3.9603,2.94803,0.69229,239.64625
450,4950,5.6407,3.99228,-0.31065,281.02
500,4950,20.63957,7.98624,3.69061,442.79721
550,4950,36.318,12.83454,8.20355,640.45601
600,4950,50.21616,16.78113,11.6159,862.68087
2000,4950,32.2892,10.36653,12.75805,662.5703
2050,4950,18.30634,5.53262,6.68227,420.2447
2100,4950,3.75483,2.24059,1.13804,210.88726
2150,4950,-2.38188,0.00947,1.53766,143.76513
2200,4950,-8.37794,0.05894,1.87489,107.25037
2250,4950,-12.87246,1.68642,-0.28398,88.29565
2300,4950,-13.16389,2.74151,-3.9407,79.92825
2350,4950,-5.77189,0.45677,-4.66529,65.78279
2400,4950,1.67831,-2.03932,-3.46803,46.78657
2450,4950,7.00108,-3.53067,-1.61159,28.96208
2500,4950,11.29499,-4.79094,-0.96465,11.01142
2550,4950,16.91052,-7.2317,-3.42458,-20.02675
2600,4950,12.39168,-4.92525,-3.30793,-9.66514
2650,4950,8.36886,-3.26664,-2.61294,-3.15289
2700,4950,5.64365,-2.9974,-1.34607,0.96525
2750,4950,3.58714,0.55393,-3.10178,14.48553
2800,4950,2.41688,0.8817,-2.74293,22.00329
2850,4950,1.473,0.57951,-1.77387,28.41299
2900,4950,-0.33229,0.59539,-0.6738,35.84914
2950,4950,-3.75778,0.99943,0.62288,42.04222
3000,4950,-2.49537,-0.14886,-0.26675,21.73726
3050,4950,-2.06908,-1.34113,-0.94156,0.72414
3100,4950,-1.99782,-2.18122,-1.72903,-20.05098
3150,4950,-1.88174,-3.24181,-1.97022,-39.9938
3200,4950,-2.87148,-2.13633,-1.21862,-7.67359
3250,4950,-5.47665,-0.33806,-0.35889,27.30519
3300,4950,-9.55464,1.58173,0.65943,50.6801
3350,4950,-15.03966,2.2452,1.76228,50.00242
3400,4950,-10.41303,-0.38225,0.17499,52.39147
3450,4950,-5.97628,-3.25302,-2.06514,33.24736
3500,4950,-2.00297,-5.69942,-4.25915,8.791
3550,4950,1.88438,-7.73425,-5.80303,-7.98189
3600,4950,2.74135,-4.92363,-5.10827,-0.50564
3650,4950,0.30748,-2.25547,-4.76924,22.25075
3700,4950,-3.21851,0.15723,-4.65393,45.50109
3750,4950,-5.04776,1.38565,-4.4728,57.44029
3800,4950,-1.41229,-0.63911,-3.66951,54.41761
3850,4950,0.54349,-1.64161,-4.11212,41.16776
3900,4950,0.05866,-1.8253,-5.61847,19.96467
